chapter_number,chapter_title,article_number,article_id,article_title,paragraph_number,paragraph_id,point_number,text
3,High-risk ai systems,32,3.32,Challenge to the competence of notified bodies,2,3.32.2,1,"1. The Commission shall, where necessary, investigate all cases where there are reasons to 
doubt the competence of a notified body or the continued fulfilment by a notified body of 
the requirements laid down in Article 31 and of its applicable responsibilities."
3,High-risk ai systems,32,3.32,Challenge to the competence of notified bodies,3,3.32.3,1,"2. The notifying authority shall provide the Commission, on request, with all relevant 
information relating to the notification or the maintenance of the competence of the 
notified body concerned."
3,High-risk ai systems,32,3.32,Challenge to the competence of notified bodies,4,3.32.4,1,"3. The Commission shall ensure that all sensitive information obtained in the course of its 
investigations pursuant to this Article is treated confidentially in accordance with 
Article 78."
3,High-risk ai systems,32,3.32,Challenge to the competence of notified bodies,5,3.32.5,1,"4. Where the Commission ascertains that a notified body does not meet or no longer meets 
the requirements for its notification, it shall inform the notifying Member State 
accordingly and request it to take the necessary corrective measures, including the 
suspension or withdrawal of the notification if necessary. Where the Member State fails 
to take the necessary corrective measures, the Commission may, by means of an 
implementing act, suspend, restrict or withdraw the designation. That implementing act 
shall be adopted in accordance with the examination procedure referred to in Article 98(2)."
3,High-risk ai systems,33,3.33,Coordination of notified bodies,1,3.33.1,1,"Article 38
Coordination of notified bodies"
3,High-risk ai systems,33,3.33,Coordination of notified bodies,2,3.33.2,1,"1. The Commission shall ensure that, with regard to high-risk AI systems, appropriate 
coordination and cooperation between notified bodies active in the conformity assessment 
procedures  pursuant to this Regulation are put in place and properly operated in the form 
of a sectoral group of notified bodies."
3,High-risk ai systems,33,3.33,Coordination of notified bodies,3,3.33.3,1,"2. Each notifying authority shall ensure that the bodies notified by it participate in the work 
of a group referred to in paragraph 1, directly or through designated representatives."
3,High-risk ai systems,33,3.33,Coordination of notified bodies,4,3.33.4,1,"3. The Commission shall provide for the exchange of knowledge and best practices between 
the notifying authorities of the Member States."
3,High-risk ai systems,34,3.34,Conformity assessment bodies of third countries,1,3.34.1,1,"Article 39
Conformity assessment bodies of third countries
Conformity assessment bodies established under the law of a third country with which the Union 
has concluded an agreement may be authorised to carry out the activities of notified bodies under 
this Regulation, provided that they meet the requirements in Article 31 or they ensure an 
equivalent level of compliance.
Section 5
Standards, conformity assessment, certificates, registration"
3,High-risk ai systems,35,3.35,Harmonised standards and standardisation deliverables,1,3.35.1,1,"Article 40
Harmonised standards and standardisation deliverables"
3,High-risk ai systems,35,3.35,Harmonised standards and standardisation deliverables,2,3.35.2,1,"1. High-risk AI systems which are in conformity with harmonised standards or parts thereof 
the references of which have been published in the Official Journal of the European Union 
in accordance with Regulation (EU) No 1025/2012 shall be presumed to be in conformity 
with the requirements set out in Section 2 of this Chapter or, as applicable, with the 
obligations set out in Chapter IV of this Regulation, to the extent that those standards 
cover those requirements or obligations."
3,High-risk ai systems,35,3.35,Harmonised standards and standardisation deliverables,3,3.35.3,1,"2. The Commission shall issue standardisation requests covering all requirements set out 
in Section 2 of this Chapter and, as applicable, obligations set out in Chapter IV of this 
Regulation, in accordance with Article 10 of Regulation (EU) No 1025/2012, without 
undue delay. The standardisation request shall also ask for deliverables on reporting 
and documentation processes to improve AI systems’ resource performance, such as 
reducing the high-risk AI system’s consumption of energy and other resources 
consumption during its lifecycle, and on the energy-efficient development of general-
purpose AI models. When preparing a standardisation request, the Commission shall 
consult the Board and relevant stakeholders, including the advisory forum.
When issuing a standardisation request to European standardisation organisations, the 
Commission shall specify that standards have to be clear, consistent, including with the 
standards developed in the various sectors for products covered by the existing Union 
harmonisation legislation listed in Annex I, and aiming to ensure that AI systems or AI 
models placed on the market or put into service in the Union meet the relevant 
requirements laid down in this Regulation.
The Commission shall request the European standardisation organisations to provide 
evidence of their best efforts to fulfil the objectives referred to in the first and the second 
subparagraph of this paragraph in accordance with Article 24 of Regulation (EU) No 
1025/2012."
